Method,Reaction,True_Flux,Pred_Flux,Abs_Error,Rel_Error,Norm_Error,Bias_Ratio,Color
FluxAnchor,ME1,0.0050719803461151,0.0,0.0050719803461151,1.0,0.00036015301987889073,0.9949536148203352,#825ca6
FluxAnchor,ME2,0.0682786004137578,0.0,0.0682786004137578,1.0,0.004848351620872172,0.9360853990828678,#835da7
FluxAnchor,ICL,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
FluxAnchor,MALS,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
KinLLM,PGI,0.0,1.4980618069810927,1.4980618069810927,0.0,0.10255992445395143,2.4980618069810925,#a082ba
KinLLM,PGI_reverse,0.0773625358526963,0.0,0.0773625358526963,1.0,0.005493387003003429,0.9281926619144348,#845ea7
KinLLM,PFK,2.993823256294518,1.175971380314432,1.817851875980086,0.6072007998996098,0.13207743555180268,0.5448341703366476,#a78abe
KinLLM,FBP,0.3557745677368527,0.0,0.3557745677368527,1.0,0.025262969535100537,0.7375857489857368,#8965ab
KinLLM,FBA,2.638048688557724,1.175971380314432,1.462077308243292,0.5542268096054891,0.10681446601670631,0.5981149694775192,#9f81b9
KinLLM,FBA_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
KinLLM,TPI,0.8182867340110365,1.123688160314432,0.3054014263033955,0.3732205516841196,0.018824450385694802,1.1679610924893553,#8864aa
KinLLM,G6PDH2r,3.1502102576901447,3.7719381930189058,0.621727935328761,0.1973607741930965,0.034542195815250504,1.149806370454781,#8e6cae
KinLLM,G6PDH2r_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
KinLLM,GND,3.428211414714852,0.0,3.428211414714852,1.0,0.24343167945012756,0.22582480969111396,#cab5d6
KinLLM,RPE,1.9378888537494643,0.0,1.9378888537494643,1.0,0.13760631454380504,0.34038047379626213,#a98dc0
KinLLM,RPE_reverse,0.0,0.2871298666666606,0.2871298666666606,0.0,0.01965741152773247,1.2871298666666606,#8863aa
KinLLM,RPI,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
KinLLM,RPI_reverse,1.4775632429204806,0.2724023866666606,1.20516085625382,0.8156407937380445,0.08627020406613645,0.5135700936403904,#9a7bb6
KinLLM,TKT1,1.0247835706702726,0.0,1.0247835706702726,1.0,0.07276820344579381,0.49387994573117056,#9676b3
KinLLM,TKT1_reverse,0.0,0.0730166633333302,0.0730166633333302,0.0,0.004998848138607185,1.0730166633333302,#835da7
KinLLM,TKT2,0.913105283078508,0.0,0.913105283078508,1.0,0.06483811109796267,0.5227103854895178,#9473b2
KinLLM,TKT2_reverse,0.0,0.2141132033333303,0.2141132033333303,0.0,0.014658563389125275,1.2141132033333304,#8661a9
KinLLM,TALA,1.013483731277037,0.0,1.013483731277037,1.0,0.07196582035203095,0.496651641364769,#9676b3
KinLLM,TALA_reverse,0.0,0.0730166633333302,0.0730166633333302,0.0,0.004998848138607185,1.0730166633333302,#835da7
KinLLM,EDD,0.4988140808751605,3.771938193018906,3.273124112143745,6.56181178045557,0.22281349712395476,3.1838092888963003,#c6b1d3
KinLLM,EDA,0.4988140808751689,3.7719381930189058,3.273124112143737,6.561811780455443,0.2228134971239541,3.183809288896282,#c6b1d3
KinLLM,GAPD,4.999097014065952,5.877467490314439,0.8783704762484872,0.1757058272278008,0.04740398295864623,1.146417114807277,#9372b2
KinLLM,PGK_reverse,4.999097014066107,5.877467490314439,0.8783704762483318,0.1757058272277643,0.04740398295863518,1.1464171148072473,#9372b2
KinLLM,PGM_reverse,4.265921732996816,5.0718793829874125,0.8059576499905967,0.1889293101081839,0.04431359216114361,1.1530515816329707,#9270b1
KinLLM,ENO,4.269038432509807,5.0718793829874125,0.8028409504776057,0.1880613077558096,0.044092280431787534,1.152369537774502,#9270b1
KinLLM,PYK,0.1592848514115307,3.4380621686477726,3.278777317236242,20.584363724364124,0.22406517676126858,3.828275823016271,#c6b1d3
KinLLM,PDH,4.882294456616907,0.0,4.882294456616907,1.0,0.34668373544376574,0.1700016902205762,#eee6f5
KinLLM,CS,1.728284167508233,1.91558104,0.1872968724917667,0.1083715722292378,0.008421390481616942,1.0686500602548403,#8560a8
KinLLM,ACONTa,1.1869309604518223,1.91558104,0.7286500795481774,0.6138942397043938,0.04686199534157595,1.3331838511251575,#906eb0
KinLLM,ACONTb,1.1869309604518228,1.9155810399999995,0.7286500795481765,0.6138942397043928,0.046861995341575854,1.3331838511251568,#906eb0
KinLLM,ICDHyr,1.186930960451824,1.9155810399999995,0.7286500795481752,0.613894239704391,0.046861995341575785,1.3331838511251561,#906eb0
KinLLM,AKGDH,0.8641753775678521,1.517759999999999,0.653584622432147,0.7563101650403476,0.04254481848663299,1.350602540027572,#8f6daf
KinLLM,SUCOAS,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
KinLLM,SUCOAS_reverse,2.641676580778448,1.3235617999999991,1.3181147807784488,0.4989690223131052,0.09696777912184003,0.6380472698383646,#9c7eb7
KinLLM,SUCDi,1.024107011706625,1.5177599999999998,0.4936529882933747,0.4820326222263879,0.031188335007085677,1.2438868031375239,#8b68ac
KinLLM,FUM,3.4676470062032694,1.9038612899999785,1.5637857162032909,0.4509645051546009,0.11589027131388377,0.6499755432709893,#a183bb
KinLLM,MDH,3.286416183597092,2.325310291666655,0.9611058919304374,0.2924480157830999,0.07416823352527008,0.7757786806590738,#9574b3
KinLLM,PPCK,0.1811503213183958,0.0,0.1811503213183958,1.0,0.012863187714207892,0.8466322888383957,#8560a8
KinLLM,PPC,1.2089108975163376,1.3271101543396422,0.1181992568233045,0.097773340505194,0.005013492665970898,1.0535101967925486,#845fa8
KinLLM,ME1,0.0050719803461151,0.0,0.0050719803461151,1.0,0.00036015301987889073,0.9949536148203352,#825ca6
KinLLM,ME2,0.0682786004137578,0.0,0.0682786004137578,1.0,0.004848351620872172,0.9360853990828678,#835da7
KinLLM,ICL,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
KinLLM,MALS,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,PGI,0.0,2.448809864999957,2.448809864999957,0.0,0.1288345056581089,3.448809864999957,#b49ac7
fba,PGI_reverse,0.0773625358526963,0.0,0.0773625358526963,1.0,0.005493387003003429,0.9281926619144348,#845ea7
fba,PFK,2.993823256294518,3.044043619999969,0.050220363705451,0.0167746588245857,0.05243609752877165,1.0125745083051185,#835da7
fba,FBP,0.3557745677368527,0.0,0.3557745677368527,1.0,0.025262969535100537,0.7375857489857368,#8965ab
fba,FBA,2.638048688557724,3.0440436199999694,0.4059949314422453,0.1538997112537036,0.027173127993675272,1.1115968933343767,#8a66ab
fba,FBA_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,TPI,0.8182867340110365,3.7630512549999815,2.944764520988945,3.5986951744340856,0.13987294940598827,2.6195270338319867,#bfa8ce
fba,G6PDH2r,3.1502102576901447,0.0,3.1502102576901447,1.0,0.22369127246906276,0.24095164772605124,#c4add2
fba,G6PDH2r_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,GND,3.428211414714852,2.532922555000033,0.8952888597148188,0.2611533395729289,0.1101719152243292,0.7978215636363266,#9372b2
fba,RPE,1.9378888537494643,1.401485170000023,0.5364036837494415,0.2767979611996825,0.06387268105726776,0.817418659979305,#8d6aad
fba,RPE_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,RPI,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,RPI_reverse,1.4775632429204806,1.11670990500001,0.3608533379204706,0.2442219239341831,0.04616804435567452,0.8543515129425691,#8965ab
fba,TKT1,1.0247835706702726,0.7712908550000113,0.2534927156702613,0.2473621971754106,0.03218976677629422,0.8748050313415243,#8762a9
fba,TKT1_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,TKT2,0.913105283078508,0.6301943150000116,0.2829109680784964,0.3098338968368141,0.03168291428092499,0.8521194988164764,#8763aa
fba,TKT2_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,TALA,1.013483731277037,0.0,1.013483731277037,1.0,0.07196582035203095,0.496651641364769,#9676b3
fba,TALA_reverse,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,EDD,0.4988140808751605,0.288267580000011,0.2105465008751494,0.4220941407783625,0.020253905514603973,0.8595246044444612,#8661a9
fba,EDA,0.4988140808751689,0.2882675800000109,0.2105465008751579,0.4220941407783723,0.020253905514604577,0.8595246044444563,#8661a9
fba,GAPD,4.999097014065952,8.516830584999981,3.5177335709340296,0.7036737956947401,0.09310187083473342,1.5863771768794663,#ccb7d7
fba,PGK_reverse,4.999097014066107,8.516830584999981,3.517733570933874,0.703673795694687,0.09310187083472238,1.5863771768794253,#ccb7d7
fba,PGM_reverse,4.265921732996816,7.901434189999984,3.635512457003168,0.8522220248164787,0.11278678467303188,1.6903848255515586,#cebad9
fba,ENO,4.269038432509807,7.901434189999984,3.632395757490177,0.8508697719440905,0.1125654729436758,1.6893849426260408,#cebad9
fba,PYK,0.1592848514115307,4.05070727500003,3.8914224235884993,24.430587021326733,0.20180148490689362,4.356743960598081,#d5c4df
fba,PDH,4.882294456616907,0.0,4.882294456616907,1.0,0.34668373544376574,0.1700016902205762,#eee6f5
fba,CS,1.728284167508233,1.915333509999999,0.187049342491766,0.1082283492543045,0.021954884822536616,1.0685593329021148,#8560a8
fba,ACONTa,1.1869309604518223,1.9153335099999989,0.7284025495481765,0.6136856934550764,0.01648572003742238,1.3330706651103827,#906eb0
fba,ACONTb,1.1869309604518228,1.9153335099999984,0.7284025495481758,0.6136856934550756,0.01648572003742231,1.333070665110382,#906eb0
fba,ICDHyr,1.186930960451824,1.9153335099999989,0.7284025495481747,0.6136856934550741,0.01648572003742227,1.3330706651103816,#906eb0
fba,AKGDH,0.8641753775678521,0.1941982,0.6699771775678521,0.7752791793876906,0.051146703652109354,0.6406039980841522,#8f6daf
fba,SUCOAS,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,SUCOAS_reverse,2.641676580778448,0.0,2.641676580778448,1.0,0.18758112870832283,0.27459879476343807,#b89fca
fba,SUCDi,1.024107011706625,1.5177599999999998,0.4936529882933747,0.4820326222263879,0.007130814531008001,1.2438868031375239,#8b68ac
fba,FUM,3.4676470062032694,1.9033647499999995,1.56428225620327,0.4511076973535447,0.1460938813521781,0.6498644019925289,#a184bb
fba,MDH,3.286416183597092,1.9033647499999995,1.3830514335970927,0.4208387971371589,0.1332249773733319,0.6773408427091983,#9d7fb8
fba,PPCK,0.1811503213183958,0.0,0.1811503213183958,1.0,0.012863187714207892,0.8466322888383957,#8560a8
fba,PPC,1.2089108975163376,1.0952099899999967,0.1137009075163408,0.0940523472407562,0.028222614700018696,0.9485262589612898,#845ea7
fba,ME1,0.0050719803461151,0.0,0.0050719803461151,1.0,0.00036015301987889073,0.9949536148203352,#825ca6
fba,ME2,0.0682786004137578,0.0,0.0682786004137578,1.0,0.004848351620872172,0.9360853990828678,#835da7
fba,ICL,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
fba,MALS,0.0,0.0,0.0,0.0,0.0,1.0,#825ca6
