reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,kcat_vivo,kcat_vitro,kcat_vitro_log10,kcat_vivo_log10,kcat_Density,absolute_error,square_error,error
5DOAN,b0159,mtn,ECDH1ME8569_0153,4.935111524898892e-06,1.0124424548679036,29.290650765669813,1.466729020735876,0.005370348189372941,0.2157142484301811,1.461358672546503,2.1355691698268777,1.461358672546503
ACACT2r_num1,b2342,fadI,ECDH1ME8569_2280,2.1456190241896195e-07,453.65935275889063,22.3062199821434,1.3484259808627168,2.6567298688332834,0.21103503198478932,1.3083038879705666,1.711659063278901,-1.3083038879705666
ACACT3r_num1,b2342,fadI,ECDH1ME8569_2280,2.1456190241896195e-07,453.65935275889075,29.26917374592905,1.4664104626917858,2.6567298688332834,0.19801014973214517,1.1903194061414977,1.4168602886370476,-1.1903194061414977
ACACT4r_num1,b2342,fadI,ECDH1ME8569_2280,2.1456190241896195e-07,453.65935275889075,35.3448736319312,1.5483264332726587,2.6567298688332834,0.14503855398666726,1.1084034355606247,1.2285581759625959,-1.1084034355606247
ACACT5r_num2,b3845,fadA,ECDH1ME8569_3722,6.849622687291783e-07,142.79387144328163,39.412034220177794,1.5956288512015204,2.154709568396175,0.1561178261399069,0.5590807171946546,0.31257124833888933,-0.5590807171946546
ACACT6r_num1,b2342,fadI,ECDH1ME8569_2280,2.1456190241896195e-07,354.6715999514618,27.156783688234466,1.4338783330177016,2.5498264140762004,0.2493449889928961,1.1159480810584987,1.2453401196181457,-1.1159480810584987
ACACT7r_num1,b2342,fadI,ECDH1ME8569_2280,2.1456190241896195e-07,354.671599958864,24.03510853612049,1.3808460876267954,2.5498264140852647,0.2621680414691443,1.1689803264584693,1.3665150036469493,-1.1689803264584693
ACGK,b3959,argB,ECDH1ME8569_3827,5.571251626104815e-06,15.48952596457713,25.420606668235685,1.4051859108727165,1.1900381269833156,0.34499258539892574,0.21514778388940092,0.04628856891252036,0.21514778388940092
ACGS,b2818,argA,ECDH1ME8569_2725,1.1443580394640656e-06,71.54155457276633,9.697325252777055,0.9866519622923633,1.8545583729815107,0.29468364879726255,0.8679064106891474,0.753261537715319,-0.8679064106891474
ACOAD1f_reverse,b0221,fadE,ECDH1ME8569_0209,6.338197718011059e-07,154.2351248678956,7.235483829339427,0.8594675772500443,2.1881832894034616,0.13224802056306303,1.3287157121534174,1.7654854437233634,-1.3287157121534174
ACOAD3f_reverse,b0221,fadE,ECDH1ME8569_0209,6.338197718011059e-07,154.23512486789568,7.704585983314903,0.8867493062610952,2.188183289403462,0.14178565687185302,1.301433983142367,1.6937304124778065,-1.301433983142367
ACOAD5f_reverse,b0221,fadE,ECDH1ME8569_0209,6.338197718011059e-07,154.23512486789576,7.449916289948944,0.872151392880172,2.188183289403462,0.13694807757191943,1.31603189652329,1.7319399526666874,-1.31603189652329
ACOAD6f_reverse,b0221,fadE,ECDH1ME8569_0209,6.338197718011059e-07,120.72559817991352,7.030626061140921,0.8469939996702746,2.081799365951382,0.153165031099496,1.2348053662811074,1.5247442925966197,-1.2348053662811074
ACOAD7f_reverse,b0221,fadE,ECDH1ME8569_0209,6.338197718011059e-07,55.95417701902768,6.645871163416202,0.8225519178094153,1.7478325124658443,0.20755467734346036,0.925280594656429,0.8561441788477548,-0.925280594656429
ACODA,b3957,argE,ECDH1ME8569_3825,5.215679626866349e-06,16.477330063721496,59.21224202450195,1.7724115056088552,1.2168868413094125,0.045937737260512077,0.5555246642994427,0.3086076526450085,0.5555246642994427
ACONTb_num1,b0118,acnB,ECDH1ME8569_0112,9.722313180128597e-06,139.7329580857575,22.924286740822566,1.3602958320478893,2.1452988529761625,0.36096913206612813,0.7850030209282732,0.616229742866515,-0.7850030209282732
ACOTA_reverse_num2,b3359,argD,ECDH1ME8569_3239,7.0882012256353525e-06,12.388615040962312,13.665864523486494,1.1356371110307573,1.09302275805588,0.4987668920401393,0.042614352974877256,0.00181598307946743,0.042614352974877256
ADNK1,b0474,adk,ECDH1ME8569_0458,6.815504389127241e-06,1.0269486857330867,9.457377824444281,0.975770739548456,0.011548743441745805,0.4098285907540627,0.9642219961067101,0.9297240577760085,0.9642219961067101
ADSK,b2750,cysC,ECDH1ME8569_2660,1.729888629938562e-06,40.10478065439769,7.007402780198053,0.8455570811285196,1.6031961453900927,0.25878792599127703,0.7576390642615731,0.5740169516951521,-0.7576390642615731
ADSS,b4177,purA,ECDH1ME8569_4034,1.0315747924796947e-05,8.91124316285929,8.526463076125282,0.9307689156843935,0.9499382945092496,0.4674471096284459,0.019169378824856143,0.0003674650845308431,-0.019169378824856143
AGPAT140,b3018,plsC,ECDH1ME8569_2914,2.613011973515104e-07,1.0000000030390885,4.431121996203341,0.6465137070500213,1.319859379360941e-09,0.2322659199201655,0.646513705730162,0.4179799716969465,0.646513705730162
AGPAT160,b3018,plsC,ECDH1ME8569_2914,2.613011973515104e-07,67.64922374862617,5.707089353820261,0.7564146721927798,1.8302628175837172,0.14028913883957822,1.0738481453909374,1.1531498393595558,-1.0738481453909374
AGPR_reverse,b3958,argC,ECDH1ME8569_3826,3.0702971826759706e-06,27.29217638837201,10.751955867785036,1.0314874731189048,1.4360381694468356,0.5121356367468861,0.40455069632793084,0.1636612658994137,-0.40455069632793084
AHCYSNS,b0159,mtn,ECDH1ME8569_0153,4.935111524898892e-06,1.0247743101369815,25.52748147718277,1.4070079697389901,0.010628229631248848,0.275606563798034,1.3963797401077414,1.9498763785833633,1.3963797401077414
AICART,b4006,purH,ECDH1ME8569_3866,6.116183714588418e-06,25.21822100299305,9.566183780024117,0.9807387200320437,1.4017144463990654,0.48598321846768844,0.42097572636702174,0.17722056219024157,-0.42097572636702174
AIRC2,b0522,purK,ECDH1ME8569_0507,9.070035925458143e-07,135.80440225756604,19.203393867198205,1.2833779895130462,2.1329138483331476,0.3702002535132261,0.8495358588201014,0.7217111754212072,-0.8495358588201014
AMAOTr,b0774,bioA,ECDH1ME8569_0727,5.978299808573923e-07,1.0009130043194416,10.5138481003071,1.0217616982221653,0.000396331839065364,0.41904728329383373,1.0213653663831,1.0431872116468839,1.0213653663831
ANPRT,b1263,trpD,ECDH1ME8569_1203,2.8658452114775736e-06,6.413084270472768,24.20797902357432,1.3839585343593053,0.8070669467566048,0.24937830254293375,0.5768915876027004,0.33280390384676417,0.5768915876027004
AOXSr2,b0776,bioF,ECDH1ME8569_0729,1.4365728715841214e-07,1.0037994686215435,9.989891981561161,0.9995607923235245,0.0016469614448700255,0.41374305003038797,0.9979138308786545,0.9958320138589118,0.9979138308786545
APRAUR,b0414,ribD,ECDH1ME8569_0399,4.165626823733886e-07,1.2921965103309778,7.451662512286734,0.8722531773607313,0.11132856386244878,0.3942538228792855,0.7609246134982824,0.5790062674275105,0.7609246134982824
ARGSS,b3172,argG,ECDH1ME8569_3062,1.1015395182054114e-05,8.328361239654134,12.692513574970617,1.1035476365660402,0.9205595542769736,0.46349775301517837,0.1829880822890666,0.03348463825983021,0.1829880822890666
ASAD_reverse,b3433,asd,ECDH1ME8569_3311,1.687558391659218e-05,18.289016889836045,26.632879024310856,1.425418116374641,1.2621903609824576,0.3381771835563937,0.16322775539218348,0.026643300130370483,0.16322775539218348
ASNS2,b3744,asnA,ECDH1ME8569_3632,1.3177986920249617e-06,50.92149691794715,7.195933541237675,0.8570871437220083,1.7069011619425136,0.2471839555250694,0.8498140182205053,0.7221838655640813,-0.8498140182205053
ASPK_num1,b0002,thrA,ECDH1ME8569_0002,1.1672606753288096e-05,25.99546686755469,19.9417467407251,1.2997631964346918,1.4148976215842568,0.43637042350101074,0.11513442514956496,0.013255935854520775,-0.11513442514956496
ASPO6,b2574,nadB,ECDH1ME8569_2501,2.1588781713485128e-07,3.8796924781787885,8.34969766794878,0.9216707505113095,0.5887973028305571,0.39566597796054215,0.33287344768075244,0.11080473217087064,0.33287344768075244
ASPTA_reverse,b0928,aspC,ECDH1ME8569_0879,9.160982781701999e-06,88.21715542537868,38.98060211981536,1.5908485432293609,1.9455530497813283,0.16730476276420453,0.3547045065519674,0.12581528696827468,-0.3547045065519674
ATPPRT,b2019,hisG,ECDH1ME8569_1955,3.647102411509863e-06,8.089192690232707,9.886390765199115,0.9950377721995876,0.9079051807380859,0.4918418974115497,0.08713259146150165,0.00759208849479695,0.08713259146150165
BMOCOS,b0827,moeA,ECDH1ME8569_0780,1.2728767258595469e-06,1.0261573661983632,13.375509737834983,1.126310341879105,0.011213967043763932,0.43265545179040843,1.115096374835341,1.2434399251709194,1.115096374835341
BPNT,b4214,cysQ,ECDH1ME8569_4071,1.9061972641819487e-06,36.487888216708214,5.043886194463419,0.7027652789965766,1.562148728742278,0.12152723921280008,0.8593834497457014,0.7385399136968224,-0.8593834497457014
BTS5,b0775,bioB,ECDH1ME8569_0728,6.904205995472418e-07,1.0007905635422414,5.5272153381985705,0.7425063848585262,0.000343201740465262,0.3059375819096774,0.7421631831180608,0.5508061903759323,0.7421631831180608
CDAPPA140,b3918,cdh,ECDH1ME8569_3787,8.621481395184781e-08,1.000000009210917,4.493305940253024,0.6525659898461332,4.000250372367916e-09,0.23769200200907742,0.6525659858458829,0.425842365883009,0.6525659858458829
CDPMEK,b1208,ispE,ECDH1ME8569_1147,2.6749018149766234e-07,3.4374113646917808,6.920903924683991,0.8401628204487895,0.5362315084902324,0.34879377357458263,0.30393131195855716,0.0923742423888498,0.30393131195855716
CS,b0720,gltA,ECDH1ME8569_0679,1.2312363871569814e-05,110.54884707638335,14.938703909325127,1.174312919470976,2.0435542176431296,0.3343193538337905,0.8692412981721536,0.7555804344480108,-0.8692412981721536
